Hp,Ep,Length,Hydrophobic residue%,H,miuH,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.
0.583,0.25,12,0.417,0.275833333,0.151705102,0.6,0.87,-1,5.02,20,144,0.06,0.36,0,60,0.85,0.97,2.758333333,0.046666667,-0.265,-0.0625,-0.005,-0.04,-0.271666667,0.086666667,-0.016666667,-0.081666667,-0.193333333,0.243333333,0.105833333,0.2225,0.540833333,0.185,0.146666667,-0.076666667,0.12,-0.1505,-0.000333333,-0.032916667,0.095333333,-0.158833333,-0.180666667,-3.844166667,0.18,-0.024166667,-0.135,0.640833333,-0.115,0.075833333,-0.096666667,0.193333333,-0.234166667,0.269166667,0.0625,-0.128333333,-0.7825,0.051666667,-0.209166667,-0.500833333,0.238333333,0.069166667,-0.380833333,0.241666667,-0.727416667,0.067,-0.045083333,-0.104916667,0.033,-0.29375,0.110333333,0.388916667,0.213333333,0.18,-0.1625,0.19,-0.03,0.149166667,-0.0075,0.1325,0.15,-0.015,-0.034166667,0.308333333,-0.445833333,25,41.667,16.667,25,50,50,33.333,16.667,16.667
0.5,0.5,12,0.417,0.3325,0.234606269,0.51,0.73,-2,3.57,20,166,0.18,0.51,0.72,30,0.52,1.09,1.675833333,-0.145833333,-0.350833333,-0.255,0.090833333,-0.113333333,-0.536666667,0.0225,0.293333333,-0.290833333,0.144166667,-0.1,0.075833333,0.071666667,-0.008333333,-0.185833333,0.196666667,-0.526666667,0.421666667,-0.435833333,-0.1275,-0.143916667,0.225416667,0.550166667,-0.500833333,-4.3825,-0.1275,-0.206666667,0.1325,0.3825,-0.06,-0.006666667,-0.1575,0.0675,-0.451666667,-0.225833333,0.14,0.425833333,-1.494166667,-0.378333333,-0.2375,-0.5175,-0.855,-0.295,-0.218333333,0.169166667,-0.851833333,-0.133916667,-0.05875,-0.009166667,-0.150166667,-0.034333333,0.019333333,0.081,0.358333333,-0.195833333,-0.166666667,-0.218333333,-0.404166667,-0.144166667,-0.1175,0.2,-0.01,-0.095,-0.216666667,0.269166667,-0.4175,8.333,50,16.667,8.333,58.333,41.667,33.333,8.333,25
0.083,0.833,12,0.5,0.4825,0.300589855,0.93,-0.42,-1,3.01,14,110,0.45,0.24,0,50,0,0.95,0.6425,-0.2375,-0.474166667,-6.36E-18,0.299166667,-0.525833333,0.24,-0.095833333,0.071666667,-0.019166667,-0.386666667,0.636666667,-0.083333333,-0.448333333,0.126666667,-0.8725,0.3,-0.769166667,0.2875,-0.07225,-0.433166667,-0.304166667,0.350666667,-0.341583333,-0.315666667,-5.6625,-0.259166667,0.153333333,0.3825,0.95,0.08,-0.435833333,-0.560833333,-0.046666667,-0.348333333,-0.254166667,0.123333333,-0.389166667,-0.57,-2.105833333,-0.261666667,-0.229166667,0.276666667,-0.013333333,0.409166667,-0.210833333,-1.039333333,-0.268083333,-0.2975,0.059833333,0.00525,-0.469166667,-0.022333333,0.238166667,0.11,-0.265,0.090833333,0.353333333,-0.296666667,0.5425,0.045833333,0.021666667,-0.134166667,-0.02,-0.3825,0.363333333,-0.626666667,33.333,66.667,25,8.333,58.333,41.667,8.333,0,8.333
0.583,0.25,12,0.5,0.341666667,0.191459074,0.82,-0.44,0,6.14,15,160,0.38,0.49,22.46,60,0.52,0.97,0.623333333,-0.186666667,-0.51,0.111666667,-0.285833333,-0.6275,0.539166667,0.253333333,0.078333333,-0.380833333,-0.369166667,-0.074166667,-0.460833333,-0.164166667,0.275833333,-1.558333333,-0.685833333,-0.956666667,0.231666667,-0.592333333,0.080833333,-0.388083333,0.668666667,-0.12775,0.207916667,-5.920833333,-0.165,0.230833333,0.491666667,0.95,-0.124166667,-0.545833333,-0.491666667,-0.560833333,-0.056666667,-0.5375,0.146666667,-0.140833333,-0.773333333,-1.74,-1.089166667,0.84,-0.024166667,0.333333333,0.574166667,0.1625,-1.0935,-0.497083333,-0.429666667,0.077083333,-0.081,-0.5685,0.108916667,0.268083333,0.138333333,-0.559166667,-0.1425,-0.054166667,-0.104166667,0.295,0.020833333,-0.149166667,0.385,0.210833333,-0.591666667,0.49,-0.499166667,41.667,66.667,41.667,0,50,50,16.667,8.333,8.333
0.333,0.167,12,0.417,0.3775,0.243919316,0.72,0.51,1,10.1,24,32,0,0.39,0,40,0.62,1.02,1.244166667,-0.311666667,-0.255,0.088333333,0.174166667,-0.1825,-0.374166667,-0.025,0.085,-0.511666667,0.7,-0.075833333,-0.105,0.258333333,-0.245,-0.535833333,-0.388333333,-0.0975,0.523333333,-0.142666667,-0.19875,-0.170166667,0.5685,0.561916667,-0.26825,-4.889166667,0.085833333,-0.524166667,0.499166667,0.523333333,0.026666667,-0.0975,-0.256666667,0.448333333,0.024166667,-0.519166667,0.6325,0.173333333,-1.200833333,-0.9375,0.630833333,0.334166667,-1.041666667,0.286666667,-0.201666667,-0.325833333,-0.91975,-0.08,-0.03975,0.046083333,-0.356333333,-0.1905,0.145916667,0.30825,0.284166667,-0.299166667,-0.1475,-0.284166667,-0.109166667,0.065,0.361666667,0.15,-0.264166667,-0.085833333,-0.395833333,0.351666667,-0.216666667,16.667,41.667,25,0,66.667,33.333,25,16.667,8.333
0.083,0.75,12,0.25,0.2875,0.123517803,0.52,0.71,-1,5.08,17,42,0.11,0.48,0,30,0.65,0.99,1.114166667,-0.176666667,-0.515833333,0.151666667,0.505833333,-0.630833333,-0.2275,-0.0475,0.020833333,-0.190833333,-0.0775,0.3525,-0.340833333,0.1625,0.756666667,-0.996666667,0.528333333,-0.391666667,0.070833333,-0.156666667,-0.727833333,-0.550416667,0.396,0.0295,-0.46375,-5.6975,-0.968333333,0.180833333,-0.2025,1.271666667,-0.115833333,-0.478333333,-0.819166667,0.434166667,-0.2625,-0.301666667,0.306666667,-0.031666667,-2.265833333,-2.6225,1.064166667,-0.170833333,-0.2525,0.261666667,-0.084166667,0.045,-1.037083333,-0.1865,-0.176,-0.029833333,-0.141666667,-1.325666667,0.076166667,0.711833333,0.401666667,0.150833333,0.396666667,0.215833333,-0.235833333,0.178333333,0.394166667,-0.101666667,0.34,0.025,-0.121666667,0.329166667,-0.64,58.333,66.667,8.333,25,58.333,41.667,16.667,8.333,8.333
0.583,0.167,12,0.583,0.6625,0.281735346,0.99,-1.25,0,3.5,9,56,0.63,0.34,5.81,170,0,0.81,-1.311666667,-0.5475,-0.508333333,0.136666667,0.010833333,-0.8425,0.055833333,-0.3075,-0.205,-0.830833333,0.399166667,0.245833333,-0.321666667,0.291666667,-0.594166667,-1.9975,-0.395833333,-0.860833333,0.448333333,0.127,-0.25125,-0.43775,1.186833333,-0.146166667,-0.305,-6.863333333,-0.474166667,0.128333333,0.8425,1.335833333,0.3125,-0.6425,-0.83,0.0025,-0.116666667,-0.851666667,0.480833333,-0.609166667,-0.0475,-3.569166667,0.004166667,0.295,-0.398333333,0.82,0.2525,-0.118333333,-1.234416667,-0.379166667,-0.31925,0.141416667,-0.3085,-0.866583333,-0.023,0.613083333,-0.133333333,-0.503333333,0.176666667,0.080833333,-0.129166667,0.585833333,0.368333333,-0.0125,-0.045833333,0.114166667,-0.571666667,0.390833333,-0.553333333,50,66.667,50,0,75,25,0,0,0
0.083,0.417,12,0.25,-0.210833333,0.302041506,1.05,2.3,-4,3.98,30,121,-0.14,0.51,0,30,0.96,0.97,4.234166667,0.411666667,-0.415,-0.295,-0.521666667,0.0125,-0.93,0.610833333,-0.303333333,-0.095833333,0.031666667,0.134166667,0.208333333,-0.138333333,1.725833333,0.335833333,0.020833333,-1.0225,0.5425,-0.785,0.5005,-0.2725,0.196666667,0.443333333,-0.687333333,-3.8825,0.546666667,0.233333333,-0.2175,0.465,-0.645833333,0.103333333,-0.055,0.208333333,-0.793333333,-0.068333333,0.735,0.145,-3.186666667,0.931666667,-1.346666667,-0.378333333,-1.135,0.3925,-0.305833333,-1.015833333,-0.756416667,-0.252916667,-0.290166667,-0.270666667,0.27425,0.174,0.20025,0.18775,0.985833333,0.053333333,-0.418333333,-0.01,-0.08,-0.076666667,-0.218333333,0.038333333,0.161666667,0.114166667,-0.0075,0.070833333,-0.256666667,8.333,33.333,16.667,8.333,25,75,58.333,16.667,41.667
0.083,0.167,12,0.417,0.548333333,0.354680499,0.87,-0.34,1,10.5,11,2,0.26,0.45,5.15,70,0.2,1.02,0.655833333,-0.309166667,-0.3875,0.253333333,0.260833333,-0.543333333,0.2825,-0.066666667,-0.073333333,-0.266666667,0.159166667,-0.289166667,-0.426666667,0.153333333,-0.255,-1.366666667,-0.425,-0.415833333,0.214166667,0.1425,-0.3795,-0.353833333,0.623083333,0.229333333,0.018833333,-5.834166667,-0.279166667,-0.151666667,0.580833333,0.854166667,0.110833333,-0.420833333,-0.525833333,-0.038333333,0.0575,-0.496666667,0.1175,0.055,-0.661666667,-2.165833333,0.279166667,0.594166667,-0.14,-0.046666667,0.075,0.246666667,-1.061166667,-0.288333333,-0.309916667,0.0835,-0.185916667,-0.63625,0.108166667,0.194166667,0.034166667,-0.495833333,0.0575,-0.0975,-0.076666667,0.310833333,0.291666667,-0.27,-0.061666667,0.004166667,-0.593333333,0.5525,-0.480833333,50,58.333,25,0,58.333,41.667,8.333,8.333,0
0.083,0.75,12,0.417,0.67,0.099162397,0.62,1.15,1,10.5,22,18,-0.2,0.42,0,30,1.57,1.34,1.139166667,-0.295,-0.115,-0.030833333,0.6075,0.07,-0.328333333,-0.2725,0.0275,0.01,0.260833333,-0.751666667,-0.188333333,-0.654166667,-0.828333333,0.3625,0.1175,0.599166667,0.595833333,-0.116916667,-0.668666667,0.037833333,-0.093333333,1.032333333,-0.24775,-3.226666667,-1.274166667,-0.208333333,-0.278333333,0.305,0.1425,0.195833333,-0.041666667,0.2375,0.248333333,-0.584166667,0.0275,0.883333333,-0.8775,-0.264166667,1.5375,0.310833333,-1.050833333,-0.544166667,-0.02,0.126666667,-0.671166667,-0.181833333,-0.108916667,-0.181916667,-0.328333333,-0.597583333,0.3345,0.121916667,0.251666667,0.0625,0.23,-0.69,-0.279166667,-0.491666667,0.32,-0.05,-0.0575,0.116666667,-0.1075,0.658333333,-0.38,16.667,50,16.667,16.667,75,25,8.333,8.333,0
0.333,0.5,12,0.667,0.816666667,0.522309545,1.47,-1.65,-1,3.01,13,106,0.84,0.39,0,210,0,0.78,-1.835833333,-0.635833333,-0.4475,-0.0025,-0.143333333,-0.750833333,-0.2075,-0.4825,-0.420833333,-0.9675,0.36,0.2525,-0.1725,0.353333333,-1.044166667,-1.905833333,-0.366666667,-0.9075,0.503333333,0.443583333,-0.07925,-0.276333333,1.31125,-0.085166667,-0.512166667,-6.598333333,-0.336666667,-0.021666667,0.9475,1.210833333,0.483333333,-0.473333333,-0.718333333,-0.025,-0.264166667,-0.944166667,0.501666667,-0.588333333,0.583333333,-3.424166667,-0.361666667,-0.131666667,-0.724166667,0.894166667,0.125,-0.103333333,-1.187416667,-0.342916667,-0.253,0.105583333,-0.37525,-0.616333333,-0.0485,0.631916667,-0.290833333,-0.523333333,0.108333333,0.050833333,-0.220833333,0.524166667,0.258333333,0.27,-0.046666667,0.0625,-0.58,0.283333333,-0.49,41.667,50,58.333,0,83.333,16.667,8.333,0,8.333
0.833,0.333,12,0.417,0.463333333,0.086828199,0.35,0.3,-1,4.16,30,15,0.23,0.52,0,40,0.52,1.14,0.3525,-0.340833333,-0.374166667,-0.061666667,-0.001666667,-0.343333333,-0.634166667,-0.109166667,-0.085,-0.75,0.530833333,-0.614166667,0.031666667,0.206666667,-0.5225,-0.853333333,-0.151666667,-0.589166667,0.7375,-0.144666667,-0.1025,-0.274583333,0.753666667,1.074416667,-0.530416667,-5.234166667,-0.605,-0.175833333,0.385,0.525,0.068333333,-0.1625,-0.3375,-0.035833333,-0.218333333,-0.825,0.391666667,0.63,-1.430833333,-1.4125,0.0075,0.395,-1.659166667,-0.134166667,-0.189166667,-0.139166667,-0.987,-0.385833333,-0.189333333,-0.035416667,-0.340166667,-0.323083333,0.046083333,0.103666667,0.3025,-0.473333333,-0.1,-0.384166667,-0.305,-0.278333333,0.22,-0.074166667,0.055,-0.048333333,-0.43,0.368333333,-0.335,25,50,33.333,0,66.667,33.333,25,8.333,16.667
0.333,0.583,12,0.5,0.269166667,0.205435726,0.78,0.14,1,9.67,30,143,0.11,0.3,0,70,0.92,0.97,2.169166667,0.005833333,-0.245,0.1225,-0.420833333,-0.0875,0.270833333,0.385,-0.355,-0.4325,-0.136666667,-0.109166667,0.065833333,-0.185,0.218333333,-0.549166667,-1.054166667,-0.563333333,0.345,-0.099833333,0.393833333,0.04775,0.566,-0.005166667,0.252166667,-4.356666667,0.64,-0.096666667,0.523333333,0.431666667,-0.1525,0.090833333,0.051666667,-0.4475,0.0625,-0.241666667,0.335833333,0.056666667,-0.470833333,0.33,-1.391666667,0.746666667,-0.2925,0.194166667,0.445833333,0.140833333,-0.811666667,-0.3885,-0.337,-0.08875,-0.03975,0.224833333,0.157666667,0.05125,0.136666667,-0.5,-0.403333333,-0.075,0.028333333,0.218333333,-0.121666667,-0.060833333,0.149166667,-0.110833333,-0.539166667,0.325833333,-0.185,25,33.333,41.667,0,41.667,58.333,41.667,25,16.667
0.231,0.462,13,0.692,0.976923077,0.576458876,1.96,-1.67,0,3.5,13,83,0.76,0.32,7.27,200,0,0.98,-1.749230769,-0.536923077,-0.281538462,-0.056153846,-0.084615385,-0.336923077,0.071538462,-0.510769231,-0.17,-1.025384615,0.262307692,-0.201538462,0.246923077,0.072307692,-1.790769231,-1.060769231,-0.52,-0.755384615,0.83,0.328230769,0.066692308,0.069307692,1.082538462,0.344615385,-0.224076923,-5.292307692,-0.278461538,-0.035384615,0.844615385,0.522307692,0.581538462,-0.246153846,-0.203846154,-0.400769231,-0.009230769,-0.906153846,0.209230769,-0.242307692,1.717692308,-1.89,-0.6,0.517692308,-0.812307692,0.085384615,0.428461538,-0.615384615,-0.991230769,-0.386692308,-0.224307692,-0.009076923,-0.297769231,0.127230769,-0.112307692,-0.021,-0.42,-0.618461538,-0.326153846,0.075384615,-0.182307692,0.296153846,0.196153846,-0.023076923,-0.369230769,0.017692308,-0.585384615,0.569230769,-0.42,15.385,46.154,61.538,0,76.923,23.077,0,0,0
0.615,0.462,13,0.462,0.5,0.216639584,0.77,0.02,-1,3.94,21,152,0.31,0.26,0,60,0.29,1.06,1.71,-0.137692308,-0.270769231,-0.090769231,0.208461538,-0.126153846,-0.029230769,-0.07,-0.336923077,-0.280769231,-0.166923077,0.146923077,0.313076923,-0.308461538,-0.128461538,-0.115384615,0.082307692,-0.683076923,0.386153846,0.019615385,-0.214,-0.018615385,0.376769231,0.195692308,-0.203769231,-4.197692308,-0.083846154,0.043076923,0.013076923,0.553076923,0.063846154,0.008461538,-0.140769231,-0.069230769,-0.284615385,-0.196153846,0.046923077,0.136153846,-0.430769231,-0.662307692,-0.3,-0.19,-0.282307692,-0.266923077,0.230769231,-0.103846154,-0.807384615,-0.243692308,-0.185384615,-0.092923077,-0.102076923,-0.142076923,0.026461538,0.159,0.106923077,-0.143076923,-0.102307692,0.170769231,-0.271538462,0.206923077,-0.008461538,0.013076923,0.000769231,-0.241538462,-0.239230769,0.371538462,-0.411538462,23.077,46.154,23.077,15.385,53.846,46.154,23.077,7.692,15.385
0.231,0.231,13,0.231,0.032307692,0.135634344,0.2,0.98,-1,3.94,30,114,0.02,0.52,0,20,0.29,0.89,2.343846154,-0.214615385,-0.653076923,0.155384615,0.772307692,-0.895384615,-0.122307692,0.16,-0.214615385,0.119230769,0.37,0.723846154,-0.470769231,0.255384615,1.760769231,-1.546153846,0.489230769,-0.778461538,0.003076923,-0.549769231,-1.002384615,-0.936153846,0.373692308,-0.242076923,-0.485230769,-6.991538462,-0.378461538,0.107692308,0.271538462,1.642307692,-0.407692308,-0.673076923,-1.137692308,0.863846154,-0.507692308,-0.285384615,0.795384615,-0.203076923,-3.585384615,-3.411538462,1.354615385,-0.725384615,0.060769231,0.76,0.256923077,-0.215384615,-1.269538462,-0.144,-0.301538462,0.229846154,-0.172461538,-1.448,0.206307692,0.908307692,0.716153846,-0.151538462,0.701538462,0.1,-0.186923077,0.349230769,0.321538462,0.315384615,-0.032307692,0.049230769,-0.320769231,0.005384615,-0.527692308,53.846,84.615,7.692,0,61.538,38.462,23.077,7.692,15.385
0.077,0.846,13,0.231,0.069230769,0.216707023,0.51,1.41,-4,2.69,30,54,0.11,0.55,0,30,0.1,1.29,3.25,0.126923077,-0.620769231,-0.195384615,0.553846154,-0.478461538,-0.582307692,0.199230769,-0.249230769,-0.117692308,-0.636923077,-0.530769231,0.278461538,-0.24,1.153846154,-0.222307692,0.946923077,-1.13,0.931538462,-0.520307692,-0.598769231,-0.553923077,0.194846154,0.823307692,-0.788461538,-5.472307692,-0.747692308,0.553846154,-0.051538462,0.753846154,-0.401538462,-0.121538462,-0.518461538,-0.263846154,-0.858461538,-0.107692308,-0.054615385,0.890769231,-3.533076923,-1.126153846,-0.683076923,-0.546923077,-0.524615385,-1.254615385,0.102307692,0.128461538,-1.036076923,-0.398538462,-0.561230769,-0.118692308,0.249692308,-0.512923077,-0.023692308,-0.185076923,0.828461538,-0.403076923,0.166923077,0.04,-0.522307692,-0.257692308,-0.238461538,-0.236923077,0.03,-0.095384615,-0.338461538,0.161538462,-0.703076923,30.769,84.615,15.385,0,38.462,61.538,30.769,0,30.769
0.077,0.615,13,0.308,0.171538462,0.132110424,0.38,0.67,-3,3.57,24,129,0.27,0.28,0,30,0.21,0.86,1.916923077,-0.040769231,-0.598461538,-0.026923077,0.169230769,-0.675384615,-0.363846154,0.113076923,-0.223846154,-0.174615385,-0.066923077,0.436923077,-0.184615385,0.342307692,1.178461538,-1.170769231,0.320769231,-0.857692308,0.122307692,-0.210384615,-0.400076923,-0.599230769,0.513230769,-0.196769231,-0.597384615,-5.965384615,-0.446153846,0.411538462,0.056153846,1.337692308,-0.217692308,-0.416153846,-0.803076923,0.227692308,-0.657692308,-0.12,0.370769231,-0.203076923,-2.415384615,-2.416923077,-0.073076923,-0.8,-0.032307692,0.375384615,-0.143076923,0.223846154,-1.081692308,-0.269538462,-0.358692308,-0.030538462,0.066230769,-0.975307692,0.073846154,0.615230769,0.470769231,-0.028461538,0.344615385,0.245384615,-0.276923077,0.372307692,0.015384615,-0.043846154,0.198461538,0.035384615,-0.176923077,0.116923077,-0.683846154,53.846,69.231,15.385,15.385,46.154,53.846,30.769,7.692,23.077
0.231,0.538,13,0.308,0.049230769,0.157824282,0.38,1.88,-2,4.05,30,102,-0.19,0.31,0,30,1.49,1.12,3.232307692,0.235384615,-0.295384615,-0.247692308,-0.064615385,0.167692308,-0.450769231,0.443076923,0.085384615,-0.221538462,-0.028461538,-0.223846154,-0.147692308,-0.183076923,0.756153846,0.37,-0.199230769,-0.611538462,0.404615385,-0.972461538,0.095769231,-0.043846154,0.054923077,0.501692308,-0.313615385,-3.29,0.126153846,0.031538462,-0.185384615,0.232307692,-0.424615385,0.251538462,0.119230769,0.042307692,-0.397692308,-0.169230769,0.36,0.452307692,-2.380769231,1.181538462,-0.616153846,-0.202307692,-1.051538462,-0.032307692,0.243076923,-0.255384615,-0.681769231,-0.240307692,-0.207307692,-0.191076923,0.076769231,0.151615385,0.182615385,0.012230769,0.676153846,-0.030769231,-0.272307692,-0.402307692,-0.240769231,-0.212307692,-0.270769231,0.033846154,0.077692308,0.043846154,-0.123846154,0.246923077,-0.282307692,0,46.154,15.385,7.692,38.462,61.538,46.154,15.385,30.769
0.308,0.538,13,0.462,0.253846154,0.064698185,0.22,0.35,-2,3.87,22,26,0.29,0.3,0,60,0.48,1.06,2.243076923,-0.049230769,-0.393076923,-0.067692308,-0.407692308,-0.34,-0.275384615,0.202307692,-0.535384615,-0.359230769,-0.156923077,-0.366153846,-0.035384615,0.015384615,0.47,-0.57,-0.121538462,-0.921538462,0.370769231,-0.398153846,0.305230769,-0.296076923,0.566615385,0.438384615,-0.166615385,-4.830769231,-0.074615385,0.21,0.064615385,0.740769231,-0.194615385,-0.17,-0.246153846,-0.322307692,-0.377692308,-0.32,0.076923077,0.25,-1.206923077,-0.708461538,-1.193846154,0.293846154,-0.603076923,0.03,-0.204615385,0.087692308,-0.909538462,-0.402,-0.340461538,-0.071,-0.043846154,-0.455923077,0.149769231,0.244923077,0.323076923,-0.334615385,-0.171538462,-0.109230769,-0.078461538,0.043846154,-0.029230769,-0.190769231,0.463076923,-0.012307692,-0.35,0.358461538,-0.379230769,38.462,53.846,30.769,7.692,46.154,53.846,30.769,7.692,23.077
0.077,0.231,13,0.385,0.223076923,0.237386975,1.39,0.77,-4,3.5,30,103,0.31,0.32,0,100,0.58,1.09,2.796923077,0.042307692,-0.372307692,-0.330769231,-0.279230769,-0.103846154,-0.399230769,0.252307692,-0.493076923,-0.372307692,-0.15,-0.426923077,0.006153846,0.270769231,0.405384615,-0.303076923,-0.249230769,-1.212307692,0.453076923,-0.730461538,0.300692308,-0.173461538,0.502692308,0.748307692,-0.364307692,-4.207692308,0.220769231,0.113076923,0.084615385,0.362307692,-0.256153846,0.063076923,-0.035384615,-0.233076923,-0.71,-0.45,0.279230769,0.569230769,-1.57,0.054615385,-1.381538462,-0.34,-1.164615385,-0.128461538,0.09,-0.439230769,-0.833923077,-0.350153846,-0.303,-0.115461538,-0.003230769,0.064923077,0.109307692,-0.010846154,0.461538462,-0.374615385,-0.389230769,-0.246153846,-0.326923077,-0.200769231,-0.234615385,0.076153846,0.162307692,0.065384615,-0.33,0.215384615,-0.292307692,7.692,46.154,30.769,0,46.154,53.846,46.154,7.692,38.462
0.077,0.846,13,0.385,0.28,0.134647995,0.48,1.42,0,6.27,20,150,-0.2,0.43,0,30,1.29,1.09,2.623076923,-0.019230769,-0.180769231,-0.106923077,0.087692308,0.102307692,-0.517692308,0.132307692,-0.057692308,-0.27,0.395384615,-0.263076923,-0.000769231,-0.249230769,0.193076923,0.332307692,-0.173076923,-0.076923077,0.423846154,-0.349538462,-0.113230769,0.006384615,0.154692308,0.480307692,-0.220615385,-3.395384615,-0.077692308,-0.163846154,-0.188461538,0.449230769,-0.163076923,0.247692308,0.009230769,0.306923077,-0.06,-0.143846154,0.246153846,0.334615385,-1.613846154,0.486153846,0.347692308,-0.098461538,-0.756153846,0.107692308,-0.215384615,0.268461538,-0.685307692,-0.073153846,-0.063846154,-0.134538462,-0.174307692,-0.235307692,0.228461538,0.370307692,0.418461538,0.100769231,-0.057692308,-0.429230769,-0.104615385,-0.132307692,0.036923077,0.120769231,0.116153846,-0.065384615,-0.050769231,0.376153846,-0.272307692,15.385,38.462,15.385,15.385,53.846,46.154,30.769,15.385,15.385
0.462,0.231,13,0.385,0.210769231,0.363545358,0.91,0.82,-2,3.57,18,99,0.14,0.23,0,50,0.29,0.92,3.085384615,0.041538462,-0.327692308,-0.179230769,0.352307692,-0.103076923,-0.248461538,0.101538462,-0.336923077,-0.088461538,-0.025384615,0.828461538,0.392307692,-0.281538462,0.817692308,0.212307692,0.436153846,-0.809230769,0.200769231,-0.217846154,-0.374615385,-0.111,0.187461538,-0.275307692,-0.406692308,-4.06,0.181538462,0.219230769,-0.253076923,0.836923077,-0.166923077,0.073846154,-0.259230769,0.373846154,-0.569230769,0.212307692,0.227692308,-0.225384615,-1.536923077,-0.521538462,-0.023846154,-1.037692308,0.116153846,0.081538462,0.146153846,-0.025384615,-0.780846154,-0.089692308,-0.127,-0.080461538,0.025846154,-0.309384615,-0.003923077,0.471769231,0.371538462,0.205384615,0.092307692,0.366923077,-0.299230769,0.451538462,-0.108461538,0.146153846,-0.033846154,-0.336153846,0.036153846,0.131538462,-0.465384615,23.077,53.846,7.692,23.077,46.154,53.846,30.769,7.692,23.077
0.846,0.308,13,0.615,0.767692308,0.74220416,2.08,-1.09,0,5.72,14,92,0.58,0.3,44.24,190,0.28,0.89,-0.625384615,-0.403846154,-0.254615385,-0.046923077,0.032307692,-0.23,0.149230769,-0.303846154,-0.114615385,-0.567692308,0.081538462,0.569230769,0.260769231,-0.315384615,-0.989230769,-0.743076923,-0.28,-0.617692308,0.292307692,0.374384615,-0.126615385,0.106692308,0.673769231,-0.204153846,-0.200076923,-4.696153846,-0.113846154,-0.106923077,0.436923077,0.644615385,0.399230769,-0.123846154,-0.220769231,-0.13,-0.086923077,-0.482307692,0.214615385,-0.362307692,0.948461538,-1.486923077,-0.278461538,-0.078461538,-0.35,0.286923077,0.471538462,-0.106153846,-0.875,-0.304076923,-0.094692308,-0.021461538,-0.275923077,-0.032923077,-0.073153846,0.280153846,-0.284615385,-0.231538462,-0.100769231,0.245384615,-0.291538462,0.458461538,0.06,0.163846154,-0.093076923,-0.223846154,-0.336153846,0.381538462,-0.405384615,23.077,38.462,38.462,15.385,69.231,30.769,15.385,7.692,7.692
0.077,0.462,13,0.462,0.472307692,0.268368913,0.93,-0.24,1,10.5,13,104,0.24,0.42,2.53,40,0.19,0.96,0.613846154,-0.429230769,-0.384615385,0.163076923,0.393076923,-0.554615385,0.068461538,-0.163846154,-0.091538462,-0.417692308,0.343846154,0.364615385,-0.063076923,0.036923077,-0.066923077,-1.032307692,0.013846154,-0.338461538,0.265384615,-0.093692308,-0.574846154,-0.364461538,0.617076923,0.035153846,-0.126692308,-5.624615385,-0.62,0.004615385,0.19,1.133846154,0.112307692,-0.416923077,-0.644615385,0.263846154,-0.001538462,-0.416923077,0.306153846,-0.112307692,-0.841538462,-2.522307692,0.893846154,0.190769231,-0.17,0.294615385,0.083076923,0.171538462,-1.037,-0.233923077,-0.143461538,0.097846154,-0.366692308,-0.994153846,0.074923077,0.635384615,0.098461538,-0.148461538,0.281538462,0.095384615,-0.207692308,0.366923077,0.427692308,-0.043846154,0.076153846,-0.151538462,-0.29,0.402307692,-0.495384615,46.154,69.231,23.077,15.385,69.231,30.769,7.692,7.692,0
